sample1,sample2,sample3,sample4,category
-5760.046387,-2456.226074,-1538.074951,-6751.342285,right
-5108.650879,-1629.201416,-1159.464355,-6217.791016,right
-5352.144531,-1637.466553,-1809.406616,-6263.844238,right
-6004.757324,-1897.782349,-2191.706543,-6924.10498,right
-5732.894531,-1453.977783,-2004.388184,-6854.163086,right
-6103.615723,-755.3737793,-1623.885132,-7088.897949,right
-6769.24707,-1614.832642,-2024.649048,-7646.359863,right
-6486.639648,-1539.991699,-1312.51416,-7562.158203,right
-5892.875977,-1386.212646,-1006.734314,-6963.185059,right
-6070.670898,-1730.182495,-1120.303833,-7907.797852,right
-5811.453125,-2472.870361,-1543.85498,-7791.975098,right
-5109.606445,-1643.5271,-1162.682495,-7179.35498,right
-5295.236328,-2600.810547,-1791.677612,-8158.531738,right
-6020.320801,-2874.14502,-2212.607178,-8895.381836,right
-5772.932129,-2441.69458,-2014.386841,-8848.867188,right
-6022.286133,-1712.27771,-1606.20105,-8948.520508,right
-6770.793457,-2590.552002,-2030.500122,-9600.885742,right
-6540.17041,-2532.847168,-1340.348389,-9566.731445,right
-5858.250488,-2338.965332,-1003.878906,-8862.595703,right
-6031.060059,-2691.091797,-1109.88269,-9830.713867,right
-5858.181152,-3462.883789,-1559.040894,-9791.541016,right
-5112.394531,-2626.924316,-1171.675171,-9166.066406,right
-5241.200684,-3554.322266,-1771.379272,-10076.94922,right
-6043.558594,-3849.822998,-2207.645996,-10882.18359,right
-5823.822754,-3436.442627,-2028.783569,-10864.40234,right
-5972.132324,-2692.55957,-1601.965576,-10869.76855,right
-6761.19873,-3553.443604,-2018.567993,-11564.35449,right
-6595.732422,-3521.17749,-1351.139893,-10603.63184,right
-5846.819336,-3342.337402,-1008.873535,-9851.610352,right
-6009.68457,-3664.410156,-1099.053711,-10795.56934,right
-5921.095703,-4451.763672,-1573.953735,-9860.801758,right
-5132.214355,-3623.235596,-1180.372314,-9186.555664,right
-5186.936523,-4526.971191,-1761.193726,-10029.91406,right
-6067.514648,-4851.157227,-2216.107666,-10900.21191,right
-5875.166016,-4440.577637,-2057.204834,-9929.485352,right
-5924.349121,-3669.57666,-1579.808594,-10823.07422,right
-6759.891602,-4523.175293,-2017.492798,-11562.31055,right
-6653.141602,-4522.059082,-1369.904785,-10655.80176,right
-5814.254395,-4319.773438,-1001.242249,-9820.900391,right
-5960.027832,-4609.716309,-1073.960938,-10743.8252,right
-5956.054199,-5430.272949,-1580.459229,-9889.570313,right
-5136.875977,-4598.371582,-1187.307861,-9197.78125,right
-6108.000977,-5496.33252,-1743.184204,-9974.240234,right
-7076.320801,-5796.541992,-2191.403809,-10925.82422,right
-6873.507813,-5411.308105,-2058.186523,-9956.780273,right
-7818.184082,-4619.244141,-1560.516235,-10761.27832,right
-8704.166016,-5476.814453,-2003.855225,-11541.18555,right
-8652.751953,-4514.46875,-1385.71521,-10702.35742,right
-7740.584961,-4314.8125,-1008.869812,-9786.073242,right
-7883.262207,-4600.25293,-1055.450195,-10702.85352,right
-6961.51709,-5425.865723,-1587.032104,-9919.390625,right
-6106.832031,-4611.754883,-1200.309692,-9195.796875,right
-4524.475098,4078.585205,-3672.692139,-2568.589355,right
-4857.445801,3244.942871,-4023.599365,-2801.106445,right
-4111.064453,3474.88501,-3127.453857,-2246.017578,right
-3173.129395,3509.795166,-2993.705811,-1297.419922,right
-3413.421631,3074.422119,-3205.032471,-1341.711548,right
-2469.891602,2525.255127,-3388.089355,-541.5767822,right
-2161.579834,3315.789795,-3067.103271,-325.6143799,right
-2737.255127,3181.583496,-3887.061279,-708.0341187,right
-2906.134033,3024.275635,-4129.205078,-900.1715088,right
-2550.54248,3538.812988,-3861.515869,-724.3569336,right
-3469.013428,4088.632568,-3668.045166,-1510.461426,right
-3870.858154,3246.335938,-4020.643066,-1797.195801,right
-3191.432373,3460.865967,-3163.007324,-1306.193726,right
-3130.111084,3521.173828,-2995.790771,-1248.429077,right
-3353.222412,3084.809814,-3186.218994,-1283.853394,right
-2528.557617,2500.824463,-3415.407471,-599.5321655,right
-2144.853271,3304.885986,-3094.002441,-318.22995,right
-2666.030762,3198.257813,-3865.633545,-646.4996948,right
-2925.695801,3027.202148,-4138.500488,-926.4611206,right
-2589.738525,3527.056641,-3878.321045,-767.7453613,right
-3423.052002,4090.889648,-3656.270264,-1458.190674,right
-3849.912842,3270.617188,-4028.337891,-1800.473877,right
-3249.548584,3455.063477,-3176.468994,-1376.135498,right
-3118.945557,3511.98291,-2991.738525,-1217.711426,right
-3319.729736,3113.421875,-3168.392822,-1234.062256,right
-2601.823975,2499.319092,-3433.56665,-663.0001221,right
-2163.419922,3284.685059,-3079.908691,-321.0479736,right
-2631.733887,3210.212402,-3842.051514,-599.1132813,right
-2955.729004,3016.94165,-4138.02002,-936.3587646,right
-2627.857422,3512.353271,-3897.250732,-803.4932251,right
-3368.002441,4101.101563,-3633.219238,-1401.293823,right
-3847.951172,3272.638672,-4010.50415,-1785.605835,right
-3318.689941,3429.656494,-3199.209473,-1429.445801,right
-3063.641846,3513.839844,-2980.872314,-1171.27124,right
-3275.578369,3127.612793,-3156.647705,-1186.709473,right
-2660.864014,2478.979492,-3452.664307,-709.6759644,right
-2144.763428,3282.599854,-3088.104492,-296.9686279,right
-2560.741211,3227.503662,-3817.762695,-525.3643188,right
-2967.193604,3020.78833,-4126.091309,-943.3692017,right
-2654.307861,3497.997559,-3902.17041,-827.6398315,right
-3301.875488,4119.907227,-3616.21582,-1334.770264,right
-3845.2229,3276.571289,-3996.911377,-1757.345337,right
-3398.591064,3403.826904,-3220.71582,-1505.90625,right
-3031.906982,3511.885742,-2983.589355,-1135.53833,right
-3250.410645,3120.632324,-3134.026855,-1181.404419,right
-2711.496582,2458.284912,-3459.772217,-768.805603,right
-2161.303223,3266.983887,-3107.823242,-312.434967,right
-2503.14502,3246.564209,-3796.379883,-470.5392456,right
-3003.812744,3026.474854,-4136.161133,-980.7662964,right
-2720.494873,3482.916504,-3921.167236,-882.3414917,right
-3245.427246,4122.710449,-3619.882813,-1272.581421,right
-3841.918701,3284.251221,-4004.625,-1771.74585,right
-3444.283203,3385.144287,-3249.249512,-1573.690063,right
-2989.472168,3514.834717,-2992.290283,-1100.228027,right
-3208.783691,3142.7146,-3129.144287,-1128.898193,right
-2780.466064,2446.502197,-3495.781738,-838.5454102,right
-2159.951172,3270.942627,-3127.242676,-326.7270203,right
-2444.594971,3256.906738,-3793.008301,-427.749176,right
-3032.619385,3025.119141,-4146.731934,-1016.061646,right
-2764.399414,3467.356689,-3945.908691,-951.8568726,right
-3182.090088,4140.820801,-3604.221924,-1220.254517,right
-3838.996094,3291.968506,-4005.831055,-1773.793457,right
-3509.243408,3371.891846,-3259.053467,-1637.666626,right
-2959.940186,3519.316895,-2971.797363,-1059.883911,right
-3170.948975,3161.685303,-3106.104736,-1081.264893,right
-2835.242432,2448.718262,-3492.144775,-883.0632935,right
-2169.893799,3248.557617,-3124.847168,-318.497345,right
-2388.367432,2282.863037,-3774.991455,-352.4855652,right
-3065.32666,2030.692749,-4163.279297,-1039.594971,right
-2814.519775,2453.531494,-3981.660156,-988.835144,right
-3117.982666,3145.287598,-3603.52832,-1140.136597,right
-3829.625732,2296.726807,-4002.867188,-1769.157837,right
-3574.420654,2366.305664,-3288.2229,-1699.152466,right
-2941.175049,2524.479248,-2992.099365,-1043.796753,right
-3106.983643,2195.887939,-3090.092285,-2015.44519,right
-2896.421631,1451.57666,-3521.762695,-1942.526489,right
-2173.19043,2262.833984,-3129.785645,-1318.832764,right
-2324.480469,1325.719727,-3743.394775,-2260.85376,right
-3090.486816,1048.959717,-4158.407715,-3030.035156,right
-2865.290771,1469.139282,-3988.573486,-3008.517578,right
-3055.255127,2194.498535,-3570.947998,-3054.660645,right
-3838.412598,1343.484253,-3973.402588,-3742.151367,right
-3626.399658,1396.506714,-3290.868896,-3718.075684,right
-2901.762207,1559.078247,-2967.346924,-2992.757813,right
-3071.38916,1245.670898,-3056.210693,-3946.32373,right
-2945.962158,464.7648621,-3513.720215,-3936.212891,right
-2186.52124,1275.087158,-3125.03418,-3287.386963,right
-2253.046631,369.9116211,-3712.131104,-4159.479492,right
-3119.604004,71.14225006,-4145.98584,-5021.395508,right
-2904.598877,479.2719116,-3984.566162,-5003.692383,right
-2992.538818,1225.11084,-3546.947266,-5926.752441,right
-3821.584961,386.9094849,-3967.854248,-6651.002441,right
-3676.3479,405.1545715,-3306.716797,-5716.362305,right
-2864.769043,582.637146,-2964.353271,-4894.592285,right
-3030.184814,279.0919189,-3037.030518,-5854.759277,right
-2977.371826,-513.9089966,-3531.808105,-4952.296875,right
-2185.962158,314.9556885,-3139.961914,-4260.712891,right
-2188.602539,-590.5750732,-3701.84082,-5059.630371,right
-3143.866455,-908.8704834,-4156.60498,-6022.88623,right
-2938.375732,-505.93927,-4007.400146,-5042.540527,right
-3917.092773,261.9089355,-3542.532227,-5885.45459,right
-4806.564453,-592.4450073,-3967.714111,-6672.722168,right
-4724.602539,387.530304,-3328.671875,-5795.39209,right
-3835.409424,587.6616821,-2956.243164,-4912.579102,right
-3975.435059,293.7990723,-3018.101074,-5834.793457,right
-3050.253174,-526.7237549,-3546.410645,-5026.000977,right
-2213.145752,293.3783264,-3146.246826,-4312.037109,right
-3133.849121,-585.2924805,-3687.907959,-5037.128906,right
-3194.742188,-920.9859009,-4159.209961,-5095.632324,right
-3000.598389,-533.2910156,-4034.811523,-4118.600586,right
-3861.583252,268.7435913,-3517.319824,-4834.89209,right
-4820.912598,-588.2619629,-3961.305664,-5702.275879,right
-4787.217773,368.1669617,-3359.823242,-4872.438965,right
-3816.678223,578.5681152,-2968.306152,-3905.044678,right
-3943.711426,297.3725281,-3015.859131,-4795.230469,right
-3122.47998,-551.0424805,-3567.741211,-4096.686523,right
-2220.907715,268.2480774,-3158.657715,-3333.438232,right
-3060.100098,-586.6519165,-3682.415771,-3986.6604,right
-3230.205811,-928.0487061,-4179.306641,-4129.573242,right
-3039.484131,-562.624939,-4056.115967,-3176.850586,right
-3804.686279,258.3298645,-3523.253174,-3806.066162,right
-3833.446045,-590.2572021,-3952.159912,-4704.203125,right
-2893.020264,331.2149048,-3375.846924,-3947.20459,right
-2827.289551,568.618103,-2963.042236,-3876.327881,right
-2895.479248,314.484436,-2991.170166,-4755.963379,right
-2194.01416,-557.678894,-3576.722412,-4168.606445,right
-1246.703125,260.6616821,-3164.374268,-3331.263428,right
-2003.670044,-561.6226196,-3650.972656,-3905.502686,right
-2272.66626,-913.9848022,-4174.378906,-4159.079102,right
-2102.738281,-563.3934937,-4067.640381,-3212.3479,right
-2767.711182,278.5234375,-3505.587646,-3738.005615,right
-2834.041992,-562.4865723,-3936.944092,-4687.783203,right
-1957.205566,337.4960632,-3387.083496,-3983.124268,right
-1792.483521,574.8544312,-2955.194092,-3840.699707,right
-1864.592529,336.4656982,-2978.145996,-4693.580078,right
-1262.35083,-573.4556885,-3598.023193,-4217.414063,right
-1256.009888,259.6537781,-3173.643555,-3335.379395,right
-1947.109741,-553.5687866,-3644.826172,-3842.700439,right
-2300.866943,-923.4710693,-4190.65332,-4189.707031,right
-2136.170898,-584.3724365,-4092.396729,-3246.034912,right
-2713.989258,281.7640686,-3504.340576,-3692.463135,right
-2828.871582,-570.3983154,-3936.358887,-4669.306152,right
-2010.156982,303.5733032,-3421.211914,-4043.211426,right
-1781.568604,569.369873,-2965.600342,-3835.256104,right
-1810.994141,343.2966309,-3943.382324,-4638.478027,right
-3294.640625,-1571.745361,-1651.50061,-3298.647949,right
-3233.689453,-740.5544434,-1227.382813,-2385.698975,right
-3841.464355,-1516.209717,-1663.170898,-2796.957031,right
-4290.648926,-1902.051392,-2219.226807,-3249.687012,right
-4157.068848,-1579.139038,-2143.061768,-2321.385742,right
-4620.035156,-688.588501,-1518.825684,-2669.585449,right
-4778.07959,-1536.491089,-1967.295776,-2708.140137,right
-4056.688232,-680.9460449,-1479.850342,-2176.305664,right
-3734.456543,-417.1690063,-999.8435669,-1851.919922,right
-4696.624512,-622.5231934,-1948.06897,-2628.809326,right
-4337.681641,-1578.6698,-2637.134277,-2388.698486,right
-4215.38916,-758.5339966,-2219.138916,-1408.711914,right
-4752.446289,-1498.196411,-2614.446289,-1750.437744,right
-5307.088379,-1898.855713,-3205.589844,-2295.558105,right
-5168.54541,-1602.975342,-3142.50708,-1387.459839,right
-5550.860352,-686.3763428,-2484.095703,-1636.002441,right
-5738.304199,-1526.354126,-2933.901123,-1701.637695,right
-5083.554199,-698.3234863,-2469.182861,-1225.453003,right
-4690.111328,-414.5716553,-1981.056763,-846.9919434,right
-5640.704102,-617.8950806,-2942.667236,-1604.534912,right
-5398.274414,-624.1967773,-3660.69458,-1476.95752,right
-5222.067383,209.5447235,-3217.678955,-1417.704468,right
-5694.098633,-525.0576172,-3592.244873,-1713.437012,right
-6301.604492,-928.3535156,-4195.034668,-2318.104004,right
-6214.474121,-639.3471069,-4152.195801,-1441.985718,right
-6483.26416,299.1864014,-3466.397217,-1585.829834,right
-6709.225098,-530.1738281,-3903.72998,-1690.962158,right
-6132.803711,263.2926941,-3468.130859,-1296.913208,right
-5636.854004,564.2293701,-2966.892578,-808.6112671,right
-6549.546387,393.4729919,-3877.068359,-1528.545776,right
-6423.55127,371.7741089,-4631.978516,-1523.865234,right
-6181.36084,1200.780884,-4192.066895,-1412.414307,right
-6577.087402,494.7027588,-4538.161133,-1625.371704,right
-7289.205078,81.64949799,-5151.519531,-2339.584229,right
-7232.125,334.5022583,-5137.115234,-1484.944092,right
-7406.632324,1299.60022,-4406.696289,-1540.533936,right
-7677.65918,460.6808777,-4864.762695,-1679.504883,right
-7165.463379,1235.50769,-4476.765137,-1367.666504,right
-6585.956543,1550.682251,-3927.042725,-802.715271,right
-7479.773926,1393.464233,-4845.300293,-1490.587646,right
-7463.230469,1325.255981,-5632.321289,-604.491272,right
-7177.765625,2161.188965,-5174.173828,-450.7159119,right
-7527.67041,1467.531128,-5508.076172,-598.2886353,right
-8313.920898,1037.921387,-6164.050781,-1364.272461,right
-8256.874023,1290.96106,-6135.618164,-548.7480469,right
-8350.652344,2267.772461,-5407.080078,-1496.479858,right
-8636.489258,1436.01123,-5861.915527,-1647.672729,right
-8238.759766,2184.165039,-5486.502441,-1438.157959,right
-7559.338379,2509.800049,-4922.755371,-777.1885986,right
-8415.296875,2376.861572,-5817.201172,-1431.869263,right
-7519.566406,2299.651367,-6623.037598,-657.2294312,right
-7175.452637,3136.403564,-6166.696777,-438.4957886,right
-7457.078125,2474.261719,-6468.461914,-541.2046509,right
-8308.432617,2039.098145,-7114.518066,-1372.584473,right
-8307.185547,2268.022949,-6152.935547,-588.2544556,right
-9267.1875,2295.374756,-5380.801758,-1429.892822,right
-9586.30957,1451.68335,-5833.595215,-1641.754395,right
-9270.451172,2187.660156,-5484.507324,-1495.025024,right
-8513.964844,2524.181885,-4920.214355,-747.21521,right
-9357.423828,2398.876465,-5801.46582,-1394.700317,right
-8565.977539,2307.035889,-6630.934082,-718.7975464,right
-8168.775391,3134.135254,-6178.913086,-461.4382019,right
-8392.283203,2492.529297,-6452.856934,-497.8947449,right
-9310.944336,2035.95105,-7122.516113,-1394.172974,right
-8350.914063,2256.962402,-6175.16748,-652.9678345,right
-9204.43457,2298.697754,-5363.697266,-1379.024536,right
-9561.257813,1449.433716,-5828.024414,-1624.661133,right
-9345.265625,2160.686035,-5518.530762,-1569.155396,right
-8473.34375,2525.279541,-4919.090332,-719.4295654,right
-9309.334961,2414.776855,-5782.47998,-1341.89856,right
-8611.568359,2290.144531,-6648.001465,-746.9608765,right
-8183.003906,3118.081787,-6201.679688,-465.4978638,right
-8331.373047,2497.76709,-6438.202148,-1421.550903,right
-8342.510742,2032.669312,-7117.020508,-2385.958984,right
-7424.247559,2243.283691,-6191.067871,-1670.996704,right
-8167.956543,2313.662842,-5359.091309,-2298.899658,right
-8579.910156,1478.479736,-5820.797363,-2587.668457,right
-8424.354492,2155.826172,-5525.881836,-1628.060669,right
-7475.442871,2521.986572,-4910.710938,-694.0450439,right
-8282.124023,2432.91333,-5754.410156,-1309.718628,right
-7656.676758,2291.036621,-6660.580566,-806.5842285,right
-7213.997559,3119.179443,-6204.007813,-483.8252563,right
-7307.891602,2516.853516,-6421.131348,-1366.737061,right
-7383.953613,2032.27478,-7128.601074,-1409.102661,right
-6502.083496,2224.672119,-6212.200195,-753.6534424,right
-7133.614258,2323.93457,-5354.235352,-1267.654053,right
-7595.675293,1490.37439,-5814.415039,-1596.989624,right
-7503.219238,2140.105469,-5552.649902,-713.3354492,right
-7449.355469,2521.42749,-4907.642578,-692.008667,right
-8242.491211,2441.307617,-5742.16748,-1277.860229,right
-7721.124512,2277.16333,-6669.580566,-854.5690308,right
-7234.550293,3094.135254,-6210.431152,-501.3223572,right
-7239.176758,2524.41748,-6401.839355,-1313.400513,right
-7414.843262,2047.610229,-7130.958984,-1451.664551,right
-6555.176758,2204.160645,-6230.666016,-798.2910156,right
-7094.104004,2322.806885,-5326.677734,-1211.81543,right
-7585.826172,1489.501221,-5797.411621,-1588.191528,right
-7576.77002,2119.216064,-5568.804688,-779.4849243,right
-7435.302734,2520.183838,-4900.351563,-653.2800903,right
-8193.612305,2460.5625,-5717.078613,-1230.361694,right
-7758.379395,2272.726074,-6668.291992,-910.5908203,right
-7244.085449,3095.62915,-6215.459473,-512.2971191,right
-8161.007813,2540.283936,-6364.704102,-1245.134277,right
-8396.244141,2040.670776,-7126.701172,-1457.257568,right
-7580.89502,2200.418701,-6231.27002,-851.8706665,right
-8000.594238,2342.3125,-5316.25293,-1148.885986,right
-8552.068359,1505.001221,-5783.818848,-1570.683228,right
-7614.971191,2111.641113,-5575.09668,-808.949707,right
-7417.517578,2506.946533,-4902.227051,-635.468811,right
-8139.912598,2475.314453,-5693.601074,-1178.075928,right
-7814.367676,2259.421387,-5705.516602,-957.2666626,right
-7258.093262,3076.165039,-5241.86084,-525.246521,right
-8098.055664,2557.564209,-5372.270996,-1187.234985,right
-8411.713867,2029.045288,-6143.999512,-1478.625488,right
-7628.51709,2173.609375,-5271.662109,-897.8321533,right
-7939.785156,2330.997314,-4325.196289,-1090.373413,right
-8541.774414,1514.408936,-4794.202148,-1551.461914,right
-7667.915039,2086.821045,-4614.935547,-855.6965942,right
-7391.560547,2499.921143,-3931.556641,-618.2335205,right
-8095.118164,2489.845947,-4699.189941,-1120.449707,right
-7854.135742,2251.677734,-4736.345703,-986.6716309,right
-7283.380371,3073.7771,-4282.039551,-549.527832,right
-8036.364258,2561.437012,-4396.211426,-1131.92749,right
-8440.47168,2033.018921,-5174.521973,-1499.843872,right
-7681.52832,2157.40625,-4323.655273,-953.7979126,right
-7902.522461,2329.712646,-3348.036865,-1067.827515,right
-8535.006836,1520.491821,-3802.307617,-1565.103271,right
-7732.022461,2078.789795,-3663.847168,-937.5237427,right
-7378.091309,2501.882813,-2951.674805,-618.998291,right
-8043.247559,2501.026367,-3711.659912,-1074.121704,right
-7915.045898,2235.740234,-3779.0979,-1050.311646,right
-7309.583984,3053.243164,-3316.032715,-575.432251,right
-7964.489258,2577.359619,-3394.413574,-1051.401855,right
-8452.033203,2037.927612,-4188.98877,-1509.367554,right
-7735.19043,2147.145752,-3358.568604,-994.3328247,right
-7828.134277,2350.171875,-3327.289795,-987.0082397,right
-8507.225586,1538.325562,-3790.412842,-1532.483887,right
-7780.583008,2063.592529,-3677.073486,-978.3746338,right
-7357.333008,2508.616455,-2956.190918,-598.2306519,right
-7983.35498,1547.12561,-3687.307617,-1018.090515,right
-7948.306641,1263.700928,-3778.579834,-1087.256226,right
-7317.562988,2075.010498,-3314.549805,-581.6161499,right
-7911.788086,1611.52478,-3379.908447,-1001.165588,right
-8498.874023,1043.763062,-4205.154785,-1546.962891,right
-7786.286621,1138.994019,-3386.114746,-1054.199219,right
-7808.520508,1362.776489,-3328.357666,-964.6043701,right
-8501.897461,562.3032837,-3792.247314,-1537.100708,straight
-7849.97168,1065.710693,-3711.299072,-1053.44751,straight
-7364.998047,1518.09082,-2962.711426,-598.2624512,straight
-7942.345215,568.0664673,-3682.956299,-980.2745361,straight
-8019.937012,262.1164856,-3806.915283,-1147.810791,straight
-7355.84082,1082.143799,-3336.265625,-631.1380615,straight
-7831.922852,650.4284668,-3357.347412,-920.3781738,straight
-8514.334961,86.95641327,-4191.726563,-1562.010376,straight
-7823.666992,155.8659363,-3396.715576,-1080.485107,straight
-7744.371582,402.7311401,-3313.657959,-905.5307617,straight
-8482.871094,-404.1148987,-3775.341064,-1516.794922,straight
-7894.620117,74.00327301,-3720.72168,-1093.163452,straight
-7346.300293,534.0203247,-2955.2146,-583.0690918,straight
-7876.565918,-382.2215271,-3651.655029,-915.9089966,straight
-8073.359375,-711.7366333,-3810.047363,-1204.225342,straight
-7353.026855,86.5094986,-3346.11084,-629.3148193,straight
-7773.619629,-314.7294006,-4319.546875,-867.1238403,straight
-8541.327148,-897.6713867,-5180.625488,-1604.7854,straight
-7870.720215,-843.078186,-4392.398438,-1136.196533,straight
-7708.246094,-564.2779541,-4262.367676,-875.4563599,straight
-8473.691406,-1373.783081,-4743.000977,-1488.86731,straight
-7968.332031,-922.2406006,-4712.848145,-1164.840454,straight
-7346.062988,-445.5361633,-3932.616943,-592.3122559,straight
-7830.215332,-1367.328003,-4613.192871,-865.3099976,straight
-8132.571289,-1727.89917,-4814.316895,-1278.662476,straight
-7377.04248,-882.6799927,-4318.946777,-646.1126099,straight
-7720.656738,-1286.611572,-5275.138184,-805.8100586,straight
-8549.650391,-1880.275879,-6164.280762,-1613.879028,straight
-7911.195313,-1824.553223,-5378.473633,-1173.208496,straight
-7662.755859,-1547.634155,-5251.229004,-828.7543335,straight
-8443.119141,-2342.594727,-5708.057617,-1476.478882,straight
-8023.399902,-1909.14978,-5694.274414,-1210.514038,straight
-7321.755371,-1425.245972,-4909.525391,-569.0557251,straight
-7781.019043,-2321.333496,-5570.006836,-814.576416,straight
-8197.729492,-2696.116211,-5808.16748,-1321.082275,straight
-7390.493164,-1895.876831,-5332.064941,-659.9819946,straight
-7678.368164,-2254.671631,-6248.426758,-764.1569214,straight
-8563.026367,-2845.515869,-7126.57373,-1631.450928,straight
-7972.29248,-2831.395996,-6391.378906,-1231.332153,straight
-7612.280273,-2509.747803,-6216.237305,-777.7664185,straight
-8422.432617,-3309.869385,-6685.37793,-1452.792236,straight
-8088.569824,-2895.830811,-5732.355957,-1285.930908,straight
-7305.455078,-2402.580811,-4924.864746,-540.3314209,straight
-7708.571289,-3275.604492,-5552.46875,-749.5863037,straight
-8241.753906,-3680.72168,-5801.433594,-1378.072754,straight
-7388.68457,-2878.975098,-5333.073242,-667.8302002,straight
-7603.074707,-3212.888184,-6222.024902,-698.9760742,straight
-8576.061523,-3815.819824,-7137.305664,-1635.59668,straight
-8010.482422,-3809.763184,-6405.588379,-1268.822754,straight
-7567.119141,-3490.05957,-6219.223633,-735.5074463,straight
-8398.229492,-4265.763672,-6658.942383,-1423.839722,straight
-8168.047852,-3904.004883,-5754.595215,-1352.46936,straight
-7291.402344,-3380.989258,-4917.929199,-518.3463745,straight
-7661.895508,-4239.939453,-5535.831543,-693.4373169,straight
-8302.132813,-4668.62207,-5816.911133,-1422.34375,straight
6310.73877,1040.490601,1509.513428,6179.963867,straight
6184.360352,718.9153442,646.8418579,5246.772949,straight
6111.129395,100.2760696,-273.6260376,5218.955566,straight
6642.297852,1071.844116,428.3363647,5545.263672,straight
7181.78418,1419.447266,660.5747681,6168.882813,straight
6351.474121,652.2927856,214.4944763,5473.960449,straight
6476.123047,989.9515381,1101.088257,6429.966797,straight
7440.40918,1507.944458,1952.92334,7350.814453,straight
7094.760254,677.1182251,1327.821533,7204.565918,straight
6353.631836,225.6038513,1029.773926,6375.478516,straight
7262.608887,1017.59314,1498.789185,7136.669922,straight
7210.175781,727.69104,659.8922729,6265.138184,straight
7085.891113,103.7710037,-263.6910095,6184.09082,straight
7551.746094,1038.897461,411.6320801,6459.177246,straight
8207.804688,1413.364258,660.5991211,7193.545898,straight
7327.114746,654.5198975,222.6755066,6463.756836,straight
7392.15332,969.8626709,1082.600098,7336.184082,straight
7458.97998,1513.253296,1952.330566,7337.038574,straight
7145.894043,697.5437012,1362.769043,7240.522949,straight
6298.470215,222.0752563,1016.704895,6304.422363,straight
7263.377441,1017.344421,1499.03418,7119.142578,straight
6283.557617,744.7879639,685.6994629,6317.502441,straight
6103.260742,114.2819901,-262.6868286,6167.203613,straight
6515.133789,1028.472534,403.2304077,6402.456055,straight
7277.424805,1421.825806,684.5176392,7240.446289,straight
6371.482422,669.9376221,235.3930359,6493.550781,straight
7334.897461,958.3418579,1065.862183,7284.638672,straight
7468.241699,1496.975342,1946.591797,7378.63916,straight
7202.233887,712.8828735,1387.51416,7305.27002,straight
6271.141113,210.8723907,1026.10144,7277.748047,straight
6273.71582,1004.664307,1484.095093,8090.385254,straight
5379.460938,765.0488892,712.1199341,7367.716797,straight
5120.487793,113.9958878,-253.3613892,7161.521484,straight
5490.006836,1013.249207,389.2113953,7332.836914,straight
6367.733398,1444.274536,702.1905518,8292.014648,straight
5427.64209,686.2342529,255.1640167,7500.745117,straight
6304.171875,960.2810059,1057.067749,8197.150391,straight
6526.708984,1508.555908,1945.48291,8373.061523,straight
6264.556641,727.9229126,1402.946777,8327.636719,straight
6219.446289,214.7712402,1005.260803,8201.486328,straight
6256.730957,993.3641968,1478.460938,9055.299805,straight
5433.268555,775.5635986,725.3049927,8399.875,straight
5108.009766,139.679657,720.6263428,8128.541504,straight
5436.595215,1004.656799,1352.383301,8261.560547,straight
6410.052246,1443.214355,1678.874756,8335.305664,straight
5437.423828,691.1951904,1241.796387,7501.749512,straight
6229.312012,935.8837891,2013.844482,8125.95166,straight
6520.289551,1493.549561,2921.422852,8392.054688,straight
6307.885254,733.2915039,2390.226074,8369.918945,straight
6165.915039,206.4331207,1967.550171,8149.084961,straight
6221.103027,975.2312622,2442.309814,9014.249023,straight
5496.422363,784.7133179,1728.303101,8466.050781,straight
5094.813477,126.5021133,1707.258667,8107.439453,straight
5378.564941,980.9514771,2310.599854,8194.749023,straight
5477.932617,1448.373535,2678.334961,8387.463867,straight
5456.712402,710.8914185,2242.82373,7526.026855,straight
6174.363281,924.0900269,2972.210693,8082.305176,straight
6539.978027,1493.734741,3901.383301,8395.359375,straight
6353.933105,746.5887451,3394.249023,7426.852051,straight
6127.665039,201.5806122,2948.710938,7136.576172,straight
6192.696289,977.263916,3410.141846,8025.447754,straight
5552.30957,806.0700073,2717.474854,7551.123535,straight
5098.517578,143.6327209,2695.652588,7131.543945,straight
5322.427246,982.7297974,3281.303955,7159.901855,straight
5535.270508,1455.791626,3667.476807,7453.504883,straight
5458.29248,716.3796997,3233.162109,6569.082031,straight
6085.696289,900.8259888,3935.405029,7015.63916,straight
6534.007324,1484.091431,4872.640625,7410.600586,straight
6407.475098,760.5927734,4400.474609,6511.562012,straight
6083.319336,191.5670319,3922.167725,6104.750977,straight
6166.997559,954.1195068,4380.022949,7012.456543,straight
5604.569336,812.0407104,3716.77417,6624.965332,straight
5060.466309,127.7288055,3682.528076,6141.276855,straight
5259.808594,954.3495483,4244.790039,6143.978516,straight
5582.017578,1455.984131,4664.581055,6524.818359,straight
5495.195801,730.2304077,4219.140137,5620.196289,straight
6063.27002,902.4172974,4897.608398,6019.978516,straight
6563.217773,1497.885986,5858.865723,6471.068359,straight
6466.114746,793.1916504,5389.608887,5585.415527,straight
6040.245117,178.3072052,4885.635254,5095.01709,straight
6139.436523,943.2869263,5344.021484,6001.529785,straight
5680.793945,823.7559814,4714.697266,5702.31543,straight
5057.996094,138.8119965,4644.619141,5137.070313,straight
5206.56543,945.6075439,5192.449219,6062.342285,straight
