sample1,sample2,sample3,sample4,category
1749.571899,6225.970215,-146.6358643,1625.887817,2
1267.98877,6132.401855,-903.9693604,1343.031738,2
974.8441772,5940.537598,-1205.854126,1033.880371,2
1321.411377,6450.384766,-952.4627686,1177.404663,2
520.25,7032.663086,-718.1711426,522.2564697,2
48.16242981,6184.958496,-1088.047241,149.2164001,2
657.7006836,6369.685547,-262.1445618,573.8165894,2
817.680481,6463.203613,-55.80491638,757.5784302,2
611.0847168,6046.421387,-221.1010132,740.5806274,2
1310.481567,5412.624512,-516.5606079,1287.086548,2
1745.841431,6219.539551,-159.0018463,1640.778198,2
1308.381592,6149.809082,-904.7154541,1382.48584,2
939.1936035,5933.018555,-1209.771606,1003.05426,2
1277.899536,6435.797363,-963.7366943,1150.022949,2
558.2492676,7041.199219,-700.595459,570.7312012,2
53.44129944,6179.612305,-1095.349365,146.6040802,2
611.0772095,6344.768555,-274.5105286,526.0112915,2
843.7008667,6450.134277,-53.33471298,776.1601563,2
646.8662109,6052.713867,-217.5499878,765.5126343,2
1247.327637,5401.541016,-538.4035034,1235.462891,2
1752.373169,6216.695313,-177.6732941,1628.285156,2
1372.638672,6165.671875,-890.9096069,1443.721069,2
927.0333252,5942.35498,-1211.131104,982.6661987,2
1256.411865,6430.959961,-982.6026001,1122.764771,2
613.9494629,7060.832031,-676.6282959,626.1433716,2
65.43702698,6202.27832,-1072.257324,172.856308,2
550.6946411,6343.296875,-282.4933472,464.1926575,2
880.4360352,6456.277344,-33.72454834,796.2938843,2
694.1403809,6067.260254,-179.0533142,-176.8916626,2
1196.668823,5391.333008,-517.4581909,192.8442078,2
1750.591064,6212.763184,-148.1935425,639.737915,2
1406.011597,6174.279297,-859.0325928,485.4558411,2
900.0330811,5937.105957,-1214.648438,-34.62960434,2
1207.346313,6413.855469,-989.8972778,91.96414185,2
640.5943604,7059.405273,-663.6078491,-335.3643188,2
57.68234634,6199.396484,-1065.751831,-800.798584,2
474.0248413,6324.958008,-297.9709167,-584.7389526,2
900.0723877,6455.95752,-37.30924225,-153.3171997,2
712.5089111,6084.521973,-179.5750427,-1121.81665,2
1135.39624,5383.687012,-555.6967773,-831.7668457,2
1755.129395,6201.365723,-170.3580475,-326.9719849,2
1464.082886,6191.237793,-849.96521,-434.7558899,2
-5984.515137,-1909.781738,-2196.719971,-5916.042969,2
-5677.561035,-1441.611816,-1979.433716,-5826.317383,2
-6142.572266,-757.4064331,-1632.193359,-6140.771973,2
-6795.379395,-1621.734741,-2047.355835,-6672.39502,2
-6430.022949,-1526.421509,-1294.549561,-6514.999023,2
-5926.282715,-1365.932983,-1010.524719,-6007.612793,2
-6117.634766,-1746.636108,-1150.610107,-6973.924316,2
-5760.046387,-2456.226074,-1538.074951,-6751.342285,2
-5108.650879,-1629.201416,-1159.464355,-6217.791016,2
-5352.144531,-1637.466553,-1809.406616,-6263.844238,2
-6004.757324,-1897.782349,-2191.706543,-6924.10498,2
-5732.894531,-1453.977783,-2004.388184,-6854.163086,2
-6103.615723,-755.3737793,-1623.885132,-7088.897949,2
-6769.24707,-1614.832642,-2024.649048,-7646.359863,2
-6486.639648,-1539.991699,-1312.51416,-7562.158203,2
-5892.875977,-1386.212646,-1006.734314,-6963.185059,2
-6070.670898,-1730.182495,-1120.303833,-7907.797852,2
-5811.453125,-2472.870361,-1543.85498,-7791.975098,2
-5109.606445,-1643.5271,-1162.682495,-7179.35498,2
-5295.236328,-2600.810547,-1791.677612,-8158.531738,2
-6020.320801,-2874.14502,-2212.607178,-8895.381836,2
-5772.932129,-2441.69458,-2014.386841,-8848.867188,2
-6022.286133,-1712.27771,-1606.20105,-8948.520508,2
-6770.793457,-2590.552002,-2030.500122,-9600.885742,2
-6540.17041,-2532.847168,-1340.348389,-9566.731445,2
-5858.250488,-2338.965332,-1003.878906,-8862.595703,2
-6031.060059,-2691.091797,-1109.88269,-9830.713867,2
-5858.181152,-3462.883789,-1559.040894,-9791.541016,2
-5112.394531,-2626.924316,-1171.675171,-9166.066406,2
-5241.200684,-3554.322266,-1771.379272,-10076.94922,2
-6043.558594,-3849.822998,-2207.645996,-10882.18359,2
-5823.822754,-3436.442627,-2028.783569,-10864.40234,2
-5972.132324,-2692.55957,-1601.965576,-10869.76855,2
-6761.19873,-3553.443604,-2018.567993,-11564.35449,2
-6595.732422,-3521.17749,-1351.139893,-10603.63184,2
-5846.819336,-3342.337402,-1008.873535,-9851.610352,2
-6009.68457,-3664.410156,-1099.053711,-10795.56934,2
-5921.095703,-4451.763672,-1573.953735,-9860.801758,2
-5132.214355,-3623.235596,-1180.372314,-9186.555664,2
-5186.936523,-4526.971191,-1761.193726,-10029.91406,2
-6067.514648,-4851.157227,-2216.107666,-10900.21191,2
-5875.166016,-4440.577637,-2057.204834,-9929.485352,2
-5924.349121,-3669.57666,-1579.808594,-10823.07422,2
-6759.891602,-4523.175293,-2017.492798,-11562.31055,2
-6653.141602,-4522.059082,-1369.904785,-10655.80176,2
-5814.254395,-4319.773438,-1001.242249,-9820.900391,2
-5960.027832,-4609.716309,-1073.960938,-10743.8252,2
-5956.054199,-5430.272949,-1580.459229,-9889.570313,2
-5136.875977,-4598.371582,-1187.307861,-9197.78125,2
-6108.000977,-5496.33252,-1743.184204,-9974.240234,2
-7076.320801,-5796.541992,-2191.403809,-10925.82422,2
-6873.507813,-5411.308105,-2058.186523,-9956.780273,2
-7818.184082,-4619.244141,-1560.516235,-10761.27832,2
-8704.166016,-5476.814453,-2003.855225,-11541.18555,2
-8652.751953,-4514.46875,-1385.71521,-10702.35742,2
-7740.584961,-4314.8125,-1008.869812,-9786.073242,2
-7883.262207,-4600.25293,-1055.450195,-10702.85352,2
-6961.51709,-5425.865723,-1587.032104,-9919.390625,2
-6106.832031,-4611.754883,-1200.309692,-9195.796875,2
-4524.475098,4078.585205,-3672.692139,-2568.589355,2
-4857.445801,3244.942871,-4023.599365,-2801.106445,2
-4111.064453,3474.88501,-3127.453857,-2246.017578,2
-3173.129395,3509.795166,-2993.705811,-1297.419922,2
-3413.421631,3074.422119,-3205.032471,-1341.711548,2
-2469.891602,2525.255127,-3388.089355,-541.5767822,2
-2161.579834,3315.789795,-3067.103271,-325.6143799,2
-2737.255127,3181.583496,-3887.061279,-708.0341187,2
-2906.134033,3024.275635,-4129.205078,-900.1715088,2
-2550.54248,3538.812988,-3861.515869,-724.3569336,2
-3469.013428,4088.632568,-3668.045166,-1510.461426,2
-3870.858154,3246.335938,-4020.643066,-1797.195801,2
-3191.432373,3460.865967,-3163.007324,-1306.193726,2
-3130.111084,3521.173828,-2995.790771,-1248.429077,2
-3353.222412,3084.809814,-3186.218994,-1283.853394,2
-2528.557617,2500.824463,-3415.407471,-599.5321655,2
-2144.853271,3304.885986,-3094.002441,-318.22995,2
-2666.030762,3198.257813,-3865.633545,-646.4996948,2
-2925.695801,3027.202148,-4138.500488,-926.4611206,2
-2589.738525,3527.056641,-3878.321045,-767.7453613,2
-3423.052002,4090.889648,-3656.270264,-1458.190674,2
-3849.912842,3270.617188,-4028.337891,-1800.473877,2
-3249.548584,3455.063477,-3176.468994,-1376.135498,2
-3118.945557,3511.98291,-2991.738525,-1217.711426,2
-3319.729736,3113.421875,-3168.392822,-1234.062256,2
-2601.823975,2499.319092,-3433.56665,-663.0001221,2
-2163.419922,3284.685059,-3079.908691,-321.0479736,2
-2631.733887,3210.212402,-3842.051514,-599.1132813,2
-2955.729004,3016.94165,-4138.02002,-936.3587646,2
-2627.857422,3512.353271,-3897.250732,-803.4932251,2
-3368.002441,4101.101563,-3633.219238,-1401.293823,2
-3847.951172,3272.638672,-4010.50415,-1785.605835,2
-3318.689941,3429.656494,-3199.209473,-1429.445801,2
-3063.641846,3513.839844,-2980.872314,-1171.27124,2
-3275.578369,3127.612793,-3156.647705,-1186.709473,2
-2660.864014,2478.979492,-3452.664307,-709.6759644,2
-2144.763428,3282.599854,-3088.104492,-296.9686279,2
-2560.741211,3227.503662,-3817.762695,-525.3643188,2
-2967.193604,3020.78833,-4126.091309,-943.3692017,2
-2654.307861,3497.997559,-3902.17041,-827.6398315,2
-3301.875488,4119.907227,-3616.21582,-1334.770264,2
-3845.2229,3276.571289,-3996.911377,-1757.345337,2
-3398.591064,3403.826904,-3220.71582,-1505.90625,2
-3031.906982,3511.885742,-2983.589355,-1135.53833,2
-3250.410645,3120.632324,-3134.026855,-1181.404419,2
-2711.496582,2458.284912,-3459.772217,-768.805603,2
-2161.303223,3266.983887,-3107.823242,-312.434967,2
-2503.14502,3246.564209,-3796.379883,-470.5392456,2
-3003.812744,3026.474854,-4136.161133,-980.7662964,2
-2720.494873,3482.916504,-3921.167236,-882.3414917,2
-3245.427246,4122.710449,-3619.882813,-1272.581421,2
-3841.918701,3284.251221,-4004.625,-1771.74585,2
-3444.283203,3385.144287,-3249.249512,-1573.690063,2
-2989.472168,3514.834717,-2992.290283,-1100.228027,2
-3208.783691,3142.7146,-3129.144287,-1128.898193,2
-2780.466064,2446.502197,-3495.781738,-838.5454102,2
-2159.951172,3270.942627,-3127.242676,-326.7270203,2
-2444.594971,3256.906738,-3793.008301,-427.749176,2
-3032.619385,3025.119141,-4146.731934,-1016.061646,2
-2764.399414,3467.356689,-3945.908691,-951.8568726,2
-3182.090088,4140.820801,-3604.221924,-1220.254517,2
-3838.996094,3291.968506,-4005.831055,-1773.793457,2
-3509.243408,3371.891846,-3259.053467,-1637.666626,2
-2959.940186,3519.316895,-2971.797363,-1059.883911,2
-3170.948975,3161.685303,-3106.104736,-1081.264893,2
-2835.242432,2448.718262,-3492.144775,-883.0632935,2
-2169.893799,3248.557617,-3124.847168,-318.497345,2
-2388.367432,2282.863037,-3774.991455,-352.4855652,2
-3065.32666,2030.692749,-4163.279297,-1039.594971,2
-2814.519775,2453.531494,-3981.660156,-988.835144,2
-3117.982666,3145.287598,-3603.52832,-1140.136597,2
-3829.625732,2296.726807,-4002.867188,-1769.157837,2
-3574.420654,2366.305664,-3288.2229,-1699.152466,2
-2941.175049,2524.479248,-2992.099365,-1043.796753,2
-3106.983643,2195.887939,-3090.092285,-2015.44519,2
-2896.421631,1451.57666,-3521.762695,-1942.526489,2
-2173.19043,2262.833984,-3129.785645,-1318.832764,2
-2324.480469,1325.719727,-3743.394775,-2260.85376,2
-3090.486816,1048.959717,-4158.407715,-3030.035156,2
-2865.290771,1469.139282,-3988.573486,-3008.517578,2
-3055.255127,2194.498535,-3570.947998,-3054.660645,2
-3838.412598,1343.484253,-3973.402588,-3742.151367,2
-3626.399658,1396.506714,-3290.868896,-3718.075684,2
-2901.762207,1559.078247,-2967.346924,-2992.757813,2
-3071.38916,1245.670898,-3056.210693,-3946.32373,2
-2945.962158,464.7648621,-3513.720215,-3936.212891,2
-2186.52124,1275.087158,-3125.03418,-3287.386963,2
-2253.046631,369.9116211,-3712.131104,-4159.479492,2
-3119.604004,71.14225006,-4145.98584,-5021.395508,2
-2904.598877,479.2719116,-3984.566162,-5003.692383,2
-2992.538818,1225.11084,-3546.947266,-5926.752441,2
-3821.584961,386.9094849,-3967.854248,-6651.002441,2
-3676.3479,405.1545715,-3306.716797,-5716.362305,2
-2864.769043,582.637146,-2964.353271,-4894.592285,2
-3030.184814,279.0919189,-3037.030518,-5854.759277,2
-2977.371826,-513.9089966,-3531.808105,-4952.296875,2
-2185.962158,314.9556885,-3139.961914,-4260.712891,2
-2188.602539,-590.5750732,-3701.84082,-5059.630371,2
-3143.866455,-908.8704834,-4156.60498,-6022.88623,2
-2938.375732,-505.93927,-4007.400146,-5042.540527,2
-3917.092773,261.9089355,-3542.532227,-5885.45459,2
-4806.564453,-592.4450073,-3967.714111,-6672.722168,2
-4724.602539,387.530304,-3328.671875,-5795.39209,2
-3835.409424,587.6616821,-2956.243164,-4912.579102,2
-3975.435059,293.7990723,-3018.101074,-5834.793457,2
-3050.253174,-526.7237549,-3546.410645,-5026.000977,2
-2213.145752,293.3783264,-3146.246826,-4312.037109,2
-3133.849121,-585.2924805,-3687.907959,-5037.128906,2
-3194.742188,-920.9859009,-4159.209961,-5095.632324,2
-3000.598389,-533.2910156,-4034.811523,-4118.600586,2
-3861.583252,268.7435913,-3517.319824,-4834.89209,2
-4820.912598,-588.2619629,-3961.305664,-5702.275879,2
-4787.217773,368.1669617,-3359.823242,-4872.438965,2
-3816.678223,578.5681152,-2968.306152,-3905.044678,2
-3943.711426,297.3725281,-3015.859131,-4795.230469,2
-3122.47998,-551.0424805,-3567.741211,-4096.686523,2
-2220.907715,268.2480774,-3158.657715,-3333.438232,2
-3060.100098,-586.6519165,-3682.415771,-3986.6604,2
-3230.205811,-928.0487061,-4179.306641,-4129.573242,2
-3039.484131,-562.624939,-4056.115967,-3176.850586,2
-3804.686279,258.3298645,-3523.253174,-3806.066162,2
-3833.446045,-590.2572021,-3952.159912,-4704.203125,2
-2893.020264,331.2149048,-3375.846924,-3947.20459,2
-2827.289551,568.618103,-2963.042236,-3876.327881,2
-2895.479248,314.484436,-2991.170166,-4755.963379,2
-2194.01416,-557.678894,-3576.722412,-4168.606445,2
-1246.703125,260.6616821,-3164.374268,-3331.263428,2
-2003.670044,-561.6226196,-3650.972656,-3905.502686,2
-2272.66626,-913.9848022,-4174.378906,-4159.079102,2
-2102.738281,-563.3934937,-4067.640381,-3212.3479,2
-2767.711182,278.5234375,-3505.587646,-3738.005615,2
-2834.041992,-562.4865723,-3936.944092,-4687.783203,2
-1957.205566,337.4960632,-3387.083496,-3983.124268,2
-1792.483521,574.8544312,-2955.194092,-3840.699707,2
-1864.592529,336.4656982,-2978.145996,-4693.580078,2
-1262.35083,-573.4556885,-3598.023193,-4217.414063,2
-1256.009888,259.6537781,-3173.643555,-3335.379395,2
-1947.109741,-553.5687866,-3644.826172,-3842.700439,2
-2300.866943,-923.4710693,-4190.65332,-4189.707031,2
-2136.170898,-584.3724365,-4092.396729,-3246.034912,2
-2713.989258,281.7640686,-3504.340576,-3692.463135,2
-2828.871582,-570.3983154,-3936.358887,-4669.306152,2
-2010.156982,303.5733032,-3421.211914,-4043.211426,2
-1781.568604,569.369873,-2965.600342,-3835.256104,2
-1810.994141,343.2966309,-3943.382324,-4638.478027,2
-3294.640625,-1571.745361,-1651.50061,-3298.647949,2
-3233.689453,-740.5544434,-1227.382813,-2385.698975,2
-3841.464355,-1516.209717,-1663.170898,-2796.957031,2
-4290.648926,-1902.051392,-2219.226807,-3249.687012,2
-4157.068848,-1579.139038,-2143.061768,-2321.385742,2
-4620.035156,-688.588501,-1518.825684,-2669.585449,2
-4778.07959,-1536.491089,-1967.295776,-2708.140137,2
-4056.688232,-680.9460449,-1479.850342,-2176.305664,2
-3734.456543,-417.1690063,-999.8435669,-1851.919922,2
-4696.624512,-622.5231934,-1948.06897,-2628.809326,2
-4337.681641,-1578.6698,-2637.134277,-2388.698486,2
-4215.38916,-758.5339966,-2219.138916,-1408.711914,2
-4752.446289,-1498.196411,-2614.446289,-1750.437744,2
-5307.088379,-1898.855713,-3205.589844,-2295.558105,2
-5168.54541,-1602.975342,-3142.50708,-1387.459839,2
-5550.860352,-686.3763428,-2484.095703,-1636.002441,2
-5738.304199,-1526.354126,-2933.901123,-1701.637695,2
-5083.554199,-698.3234863,-2469.182861,-1225.453003,2
-4690.111328,-414.5716553,-1981.056763,-846.9919434,2
-5640.704102,-617.8950806,-2942.667236,-1604.534912,2
-5398.274414,-624.1967773,-3660.69458,-1476.95752,2
-5222.067383,209.5447235,-3217.678955,-1417.704468,2
-5694.098633,-525.0576172,-3592.244873,-1713.437012,2
-6301.604492,-928.3535156,-4195.034668,-2318.104004,2
-6214.474121,-639.3471069,-4152.195801,-1441.985718,2
-6483.26416,299.1864014,-3466.397217,-1585.829834,2
-6709.225098,-530.1738281,-3903.72998,-1690.962158,2
-6132.803711,263.2926941,-3468.130859,-1296.913208,2
-5636.854004,564.2293701,-2966.892578,-808.6112671,2
-6549.546387,393.4729919,-3877.068359,-1528.545776,2
-6423.55127,371.7741089,-4631.978516,-1523.865234,2
-6181.36084,1200.780884,-4192.066895,-1412.414307,2
-6577.087402,494.7027588,-4538.161133,-1625.371704,2
-7289.205078,81.64949799,-5151.519531,-2339.584229,2
-7232.125,334.5022583,-5137.115234,-1484.944092,2
-7406.632324,1299.60022,-4406.696289,-1540.533936,2
-7677.65918,460.6808777,-4864.762695,-1679.504883,2
-7165.463379,1235.50769,-4476.765137,-1367.666504,2
-6585.956543,1550.682251,-3927.042725,-802.715271,2
-7479.773926,1393.464233,-4845.300293,-1490.587646,2
-7463.230469,1325.255981,-5632.321289,-604.491272,2
-7177.765625,2161.188965,-5174.173828,-450.7159119,2
-7527.67041,1467.531128,-5508.076172,-598.2886353,2
-8313.920898,1037.921387,-6164.050781,-1364.272461,2
-8256.874023,1290.96106,-6135.618164,-548.7480469,2
-8350.652344,2267.772461,-5407.080078,-1496.479858,2
-8636.489258,1436.01123,-5861.915527,-1647.672729,2
-8238.759766,2184.165039,-5486.502441,-1438.157959,2
-7559.338379,2509.800049,-4922.755371,-777.1885986,2
-8415.296875,2376.861572,-5817.201172,-1431.869263,2
-7519.566406,2299.651367,-6623.037598,-657.2294312,2
-7175.452637,3136.403564,-6166.696777,-438.4957886,2
-7457.078125,2474.261719,-6468.461914,-541.2046509,2
-8308.432617,2039.098145,-7114.518066,-1372.584473,2
-8307.185547,2268.022949,-6152.935547,-588.2544556,2
-9267.1875,2295.374756,-5380.801758,-1429.892822,2
-9586.30957,1451.68335,-5833.595215,-1641.754395,2
-9270.451172,2187.660156,-5484.507324,-1495.025024,2
-8513.964844,2524.181885,-4920.214355,-747.21521,2
-9357.423828,2398.876465,-5801.46582,-1394.700317,2
-8565.977539,2307.035889,-6630.934082,-718.7975464,2
-8168.775391,3134.135254,-6178.913086,-461.4382019,2
-8392.283203,2492.529297,-6452.856934,-497.8947449,2
-9310.944336,2035.95105,-7122.516113,-1394.172974,2
-8350.914063,2256.962402,-6175.16748,-652.9678345,2
-9204.43457,2298.697754,-5363.697266,-1379.024536,2
-9561.257813,1449.433716,-5828.024414,-1624.661133,2
-9345.265625,2160.686035,-5518.530762,-1569.155396,2
-8473.34375,2525.279541,-4919.090332,-719.4295654,2
-9309.334961,2414.776855,-5782.47998,-1341.89856,2
-8611.568359,2290.144531,-6648.001465,-746.9608765,2
-8183.003906,3118.081787,-6201.679688,-465.4978638,2
-8331.373047,2497.76709,-6438.202148,-1421.550903,2
-8342.510742,2032.669312,-7117.020508,-2385.958984,2
-7424.247559,2243.283691,-6191.067871,-1670.996704,2
-8167.956543,2313.662842,-5359.091309,-2298.899658,2
-8579.910156,1478.479736,-5820.797363,-2587.668457,2
-8424.354492,2155.826172,-5525.881836,-1628.060669,2
-7475.442871,2521.986572,-4910.710938,-694.0450439,2
-8282.124023,2432.91333,-5754.410156,-1309.718628,2
-7656.676758,2291.036621,-6660.580566,-806.5842285,2
-7213.997559,3119.179443,-6204.007813,-483.8252563,2
-7307.891602,2516.853516,-6421.131348,-1366.737061,2
-7383.953613,2032.27478,-7128.601074,-1409.102661,2
-6502.083496,2224.672119,-6212.200195,-753.6534424,2
-7133.614258,2323.93457,-5354.235352,-1267.654053,2
-7595.675293,1490.37439,-5814.415039,-1596.989624,2
-7503.219238,2140.105469,-5552.649902,-713.3354492,2
-7449.355469,2521.42749,-4907.642578,-692.008667,2
-8242.491211,2441.307617,-5742.16748,-1277.860229,2
-7721.124512,2277.16333,-6669.580566,-854.5690308,2
-7234.550293,3094.135254,-6210.431152,-501.3223572,2
-7239.176758,2524.41748,-6401.839355,-1313.400513,2
-7414.843262,2047.610229,-7130.958984,-1451.664551,2
-6555.176758,2204.160645,-6230.666016,-798.2910156,2
-7094.104004,2322.806885,-5326.677734,-1211.81543,2
-7585.826172,1489.501221,-5797.411621,-1588.191528,2
-7576.77002,2119.216064,-5568.804688,-779.4849243,2
-7435.302734,2520.183838,-4900.351563,-653.2800903,2
-8193.612305,2460.5625,-5717.078613,-1230.361694,2
-7758.379395,2272.726074,-6668.291992,-910.5908203,2
-7244.085449,3095.62915,-6215.459473,-512.2971191,2
-8161.007813,2540.283936,-6364.704102,-1245.134277,2
-8396.244141,2040.670776,-7126.701172,-1457.257568,2
-7580.89502,2200.418701,-6231.27002,-851.8706665,2
-8000.594238,2342.3125,-5316.25293,-1148.885986,2
-8552.068359,1505.001221,-5783.818848,-1570.683228,2
-7614.971191,2111.641113,-5575.09668,-808.949707,2
-7417.517578,2506.946533,-4902.227051,-635.468811,2
-8139.912598,2475.314453,-5693.601074,-1178.075928,2
-7814.367676,2259.421387,-5705.516602,-957.2666626,2
-7258.093262,3076.165039,-5241.86084,-525.246521,2
-8098.055664,2557.564209,-5372.270996,-1187.234985,2
-8411.713867,2029.045288,-6143.999512,-1478.625488,2
-7628.51709,2173.609375,-5271.662109,-897.8321533,2
-7939.785156,2330.997314,-4325.196289,-1090.373413,2
-8541.774414,1514.408936,-4794.202148,-1551.461914,2
-7667.915039,2086.821045,-4614.935547,-855.6965942,2
-7391.560547,2499.921143,-3931.556641,-618.2335205,2
-8095.118164,2489.845947,-4699.189941,-1120.449707,2
-7854.135742,2251.677734,-4736.345703,-986.6716309,2
-7283.380371,3073.7771,-4282.039551,-549.527832,2
-8036.364258,2561.437012,-4396.211426,-1131.92749,2
-8440.47168,2033.018921,-5174.521973,-1499.843872,2
-7681.52832,2157.40625,-4323.655273,-953.7979126,2
-7902.522461,2329.712646,-3348.036865,-1067.827515,2
-8535.006836,1520.491821,-3802.307617,-1565.103271,2
-7732.022461,2078.789795,-3663.847168,-937.5237427,2
-7378.091309,2501.882813,-2951.674805,-618.998291,2
-8043.247559,2501.026367,-3711.659912,-1074.121704,2
-7915.045898,2235.740234,-3779.0979,-1050.311646,2
-7309.583984,3053.243164,-3316.032715,-575.432251,2
-7964.489258,2577.359619,-3394.413574,-1051.401855,2
-8452.033203,2037.927612,-4188.98877,-1509.367554,2
-7735.19043,2147.145752,-3358.568604,-994.3328247,2
-7828.134277,2350.171875,-3327.289795,-987.0082397,2
-8507.225586,1538.325562,-3790.412842,-1532.483887,2
-7780.583008,2063.592529,-3677.073486,-978.3746338,2
-7357.333008,2508.616455,-2956.190918,-598.2306519,2
-7983.35498,1547.12561,-3687.307617,-1018.090515,2
-7948.306641,1263.700928,-3778.579834,-1087.256226,2
-7317.562988,2075.010498,-3314.549805,-581.6161499,2
-7911.788086,1611.52478,-3379.908447,-1001.165588,2
-8498.874023,1043.763062,-4205.154785,-1546.962891,2
-7786.286621,1138.994019,-3386.114746,-1054.199219,2
-7808.520508,1362.776489,-3328.357666,-964.6043701,2
-8501.897461,562.3032837,-3792.247314,-1537.100708,0
-7849.97168,1065.710693,-3711.299072,-1053.44751,0
-7364.998047,1518.09082,-2962.711426,-598.2624512,0
-7942.345215,568.0664673,-3682.956299,-980.2745361,0
-8019.937012,262.1164856,-3806.915283,-1147.810791,0
-7355.84082,1082.143799,-3336.265625,-631.1380615,0
-7831.922852,650.4284668,-3357.347412,-920.3781738,0
-8514.334961,86.95641327,-4191.726563,-1562.010376,0
-7823.666992,155.8659363,-3396.715576,-1080.485107,0
-7744.371582,402.7311401,-3313.657959,-905.5307617,0
-8482.871094,-404.1148987,-3775.341064,-1516.794922,0
-7894.620117,74.00327301,-3720.72168,-1093.163452,0
-7346.300293,534.0203247,-2955.2146,-583.0690918,0
-7876.565918,-382.2215271,-3651.655029,-915.9089966,0
-8073.359375,-711.7366333,-3810.047363,-1204.225342,0
-7353.026855,86.5094986,-3346.11084,-629.3148193,0
-7773.619629,-314.7294006,-4319.546875,-867.1238403,0
-8541.327148,-897.6713867,-5180.625488,-1604.7854,0
-7870.720215,-843.078186,-4392.398438,-1136.196533,0
-7708.246094,-564.2779541,-4262.367676,-875.4563599,0
-8473.691406,-1373.783081,-4743.000977,-1488.86731,0
-7968.332031,-922.2406006,-4712.848145,-1164.840454,0
-7346.062988,-445.5361633,-3932.616943,-592.3122559,0
-7830.215332,-1367.328003,-4613.192871,-865.3099976,0
-8132.571289,-1727.89917,-4814.316895,-1278.662476,0
-7377.04248,-882.6799927,-4318.946777,-646.1126099,0
-7720.656738,-1286.611572,-5275.138184,-805.8100586,0
-8549.650391,-1880.275879,-6164.280762,-1613.879028,0
-7911.195313,-1824.553223,-5378.473633,-1173.208496,0
-7662.755859,-1547.634155,-5251.229004,-828.7543335,0
-8443.119141,-2342.594727,-5708.057617,-1476.478882,0
-8023.399902,-1909.14978,-5694.274414,-1210.514038,0
-7321.755371,-1425.245972,-4909.525391,-569.0557251,0
-7781.019043,-2321.333496,-5570.006836,-814.576416,0
-8197.729492,-2696.116211,-5808.16748,-1321.082275,0
-7390.493164,-1895.876831,-5332.064941,-659.9819946,0
-7678.368164,-2254.671631,-6248.426758,-764.1569214,0
-8563.026367,-2845.515869,-7126.57373,-1631.450928,0
-7972.29248,-2831.395996,-6391.378906,-1231.332153,0
-7612.280273,-2509.747803,-6216.237305,-777.7664185,0
-8422.432617,-3309.869385,-6685.37793,-1452.792236,0
-8088.569824,-2895.830811,-5732.355957,-1285.930908,0
-7305.455078,-2402.580811,-4924.864746,-540.3314209,0
-7708.571289,-3275.604492,-5552.46875,-749.5863037,0
-8241.753906,-3680.72168,-5801.433594,-1378.072754,0
-7388.68457,-2878.975098,-5333.073242,-667.8302002,0
-7603.074707,-3212.888184,-6222.024902,-698.9760742,0
-8576.061523,-3815.819824,-7137.305664,-1635.59668,0
-8010.482422,-3809.763184,-6405.588379,-1268.822754,0
-7567.119141,-3490.05957,-6219.223633,-735.5074463,0
-8398.229492,-4265.763672,-6658.942383,-1423.839722,0
-8168.047852,-3904.004883,-5754.595215,-1352.46936,0
-7291.402344,-3380.989258,-4917.929199,-518.3463745,0
-7661.895508,-4239.939453,-5535.831543,-693.4373169,0
-8302.132813,-4668.62207,-5816.911133,-1422.34375,0
6310.73877,1040.490601,1509.513428,6179.963867,0
6184.360352,718.9153442,646.8418579,5246.772949,0
6111.129395,100.2760696,-273.6260376,5218.955566,0
6642.297852,1071.844116,428.3363647,5545.263672,0
7181.78418,1419.447266,660.5747681,6168.882813,0
6351.474121,652.2927856,214.4944763,5473.960449,0
6476.123047,989.9515381,1101.088257,6429.966797,0
7440.40918,1507.944458,1952.92334,7350.814453,0
7094.760254,677.1182251,1327.821533,7204.565918,0
6353.631836,225.6038513,1029.773926,6375.478516,0
7262.608887,1017.59314,1498.789185,7136.669922,0
7210.175781,727.69104,659.8922729,6265.138184,0
7085.891113,103.7710037,-263.6910095,6184.09082,0
7551.746094,1038.897461,411.6320801,6459.177246,0
8207.804688,1413.364258,660.5991211,7193.545898,0
7327.114746,654.5198975,222.6755066,6463.756836,0
7392.15332,969.8626709,1082.600098,7336.184082,0
7458.97998,1513.253296,1952.330566,7337.038574,0
7145.894043,697.5437012,1362.769043,7240.522949,0
6298.470215,222.0752563,1016.704895,6304.422363,0
7263.377441,1017.344421,1499.03418,7119.142578,0
6283.557617,744.7879639,685.6994629,6317.502441,0
6103.260742,114.2819901,-262.6868286,6167.203613,0
6515.133789,1028.472534,403.2304077,6402.456055,0
7277.424805,1421.825806,684.5176392,7240.446289,0
6371.482422,669.9376221,235.3930359,6493.550781,0
7334.897461,958.3418579,1065.862183,7284.638672,0
7468.241699,1496.975342,1946.591797,7378.63916,0
7202.233887,712.8828735,1387.51416,7305.27002,0
6271.141113,210.8723907,1026.10144,7277.748047,0
6273.71582,1004.664307,1484.095093,8090.385254,0
5379.460938,765.0488892,712.1199341,7367.716797,0
5120.487793,113.9958878,-253.3613892,7161.521484,0
5490.006836,1013.249207,389.2113953,7332.836914,0
6367.733398,1444.274536,702.1905518,8292.014648,0
5427.64209,686.2342529,255.1640167,7500.745117,0
6304.171875,960.2810059,1057.067749,8197.150391,0
